Date,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
19980106,1.12034,-21.18556,74.89559,-59.01714,13.02372,-13.49995,-9.209558,0.07401056,-6.8058,3.491089,-27.14128,-0.7745742,-3.224501,-10.3461,-11.72975
19980107,-8.561543,-13.99981,78.13737,-60.42997,11.70608,-9.723022,-5.70083,1.760897,-7.758142,3.411408,-22.62791,0.4687284,-6.026282,-8.97248,-14.5212
19980108,-18.784,-15.7457,79.91164,-61.1302,8.983859,-4.165236,-4.129177,0.7529808,-3.814898,-0.4276595,-17.70891,-1.440147,-11.43984,-6.53636,-12.39298
19980109,-26.03672,-19.79773,81.61646,-59.46281,9.918374,2.116214,-2.249285,-2.911487,-6.396224,0.2557103,-17.80777,-4.033593,-11.72442,-0.822546,-10.29353
19980110,-27.81654,-22.61658,82.74261,-55.22169,11.16291,7.601834,-1.162795,-6.22005,-11.50652,0.4732865,-21.6063,-1.020357,-8.948831,1.335948,-10.71314
19980111,-21.12741,-26.45691,79.89998,-52.38107,5.610778,7.131733,-1.143351,-3.037075,-11.75884,-3.209296,-23.0183,2.433142,-5.998276,0.7433465,-9.00386
19980112,-20.74954,-24.10968,75.12785,-57.28127,2.920769,4.245117,-0.6561034,-4.019451,-5.950262,-6.488032,-21.06423,0.317494,-6.37887,-2.522696,-7.313399
19980113,-32.01163,-20.08895,79.71394,-67.72587,6.955046,0.6488883,2.084095,-6.487191,-3.298054,-12.31642,-23.39333,6.895466,-17.09074,-3.983542,-8.344092
19980114,-35.57846,-17.03014,85.20958,-69.36655,9.488947,1.810635,-1.476874,-6.548479,0.8358898,-13.46726,-25.53414,9.590115,-21.20833,3.184523,-8.699699
19980115,-35.12784,-7.5165,84.6823,-70.42807,21.43328,-3.460782,1.978497,-12.74415,-0.1774111,-18.27275,-32.14609,9.195717,-22.49041,2.740119,-10.03512
19980116,-31.23842,-4.379659,85.13316,-74.85723,29.04583,-6.131738,6.172931,-16.27041,-1.402769,-26.92156,-38.9276,7.51731,-21.63563,3.353381,-12.15424
19980117,-32.56599,0.5974473,83.15412,-79.61226,33.53458,-8.005336,17.23441,-20.6505,0.2575596,-26.04613,-34.54252,-1.555248,-16.83755,2.020446,-13.63622
19980118,-26.12763,-0.8399082,81.42069,-79.16181,32.549,-8.296045,12.84245,-25.58489,8.212551,-25.80692,-36.13485,-8.37741,-17.98502,2.088697,-13.28744
19980119,-14.53953,-9.410553,86.61623,-73.85208,34.63051,-7.763232,5.190919,-32.51535,10.15967,-20.38746,-40.87177,-14.3245,-20.80944,0.1826065,-15.03972
19980120,-11.00429,-16.49449,90.99185,-74.52898,38.22596,-9.703326,0.06144329,-31.85586,7.195422,-19.3282,-41.39716,-14.41694,-19.85898,-4.055623,-12.25863
19980121,-10.57961,-14.83412,86.29755,-67.06177,39.02012,-9.134069,5.030718,-26.903,5.410973,-18.11954,-38.27789,-14.53347,-15.48649,-8.202971,-9.198495
19980122,-13.20692,-8.018503,80.63241,-58.69719,36.58938,-4.42783,13.05733,-23.7676,8.528502,-17.84193,-34.3491,-10.97558,-10.04189,-10.04381,-4.333756
19980123,-16.16541,-1.342969,75.68842,-57.20295,34.56342,-3.484471,15.64019,-18.13517,13.55751,-16.68553,-28.66409,-4.67099,-11.07329,-10.26802,-0.4965695
19980124,-13.41398,-2.690063,71.40074,-54.95302,32.03478,-7.571817,14.67156,-16.38207,11.21728,-17.34667,-28.44952,-0.7695431,-13.59531,-12.20043,0.5704285
19980125,-6.173691,-4.782706,70.9815,-53.0336,29.39266,-8.972366,8.913515,-20.07671,12.1707,-20.75245,-33.43006,0.7942279,-15.11306,-12.22009,1.820614
19980126,-2.213431,-6.571482,74.21109,-53.6532,28.31409,-7.30119,3.054704,-18.70218,12.03983,-18.59781,-34.52352,3.741624,-16.84669,-16.04395,4.985153
19980127,-0.4000732,0.8450311,74.87463,-56.2788,31.38221,-4.627443,3.890459,-15.74038,16.77921,-16.11644,-32.2837,6.607053,-18.01837,-15.40285,3.822565
19980128,-1.576662,3.796112,70.27015,-55.47244,29.05711,-2.871534,5.79939,-15.37598,23.91585,-15.77361,-27.70325,7.651354,-22.27349,-13.00845,4.43639
19980129,0.4459293,1.808462,68.40276,-50.58709,23.90641,-0.231885,10.47563,-20.21686,22.53048,-17.57023,-30.7435,5.461939,-23.99623,-13.13425,2.643202
19980130,1.459346,0.9257671,71.62823,-50.62416,24.92817,-1.377868,11.71758,-26.13784,25.80523,-19.25632,-38.21233,3.511611,-23.87979,-14.52737,-0.8339788
19980131,-2.639077,4.490148,79.21651,-53.9617,30.04055,-2.503534,12.65913,-27.67589,24.33686,-21.86389,-38.43414,0.04931381,-21.94187,-16.15664,-4.941655
19980201,-4.252495,3.918127,77.28877,-51.04016,26.77288,-2.805101,10.29655,-21.0332,20.16454,-23.53978,-36.75282,5.561509,-23.79131,-11.38168,-7.442404
19980202,-10.75572,7.115721,81.76256,-47.53521,19.36335,-0.04621531,6.326699,-16.38,13.70486,-26.3873,-35.34111,16.71148,-21.98389,-9.896322,-10.40506
19980203,-11.84149,8.409748,85.64603,-47.79658,15.10279,-0.962828,2.968458,-11.82109,15.61495,-33.33499,-31.95418,22.1803,-21.71402,-8.362405,-12.50735
19980204,-11.86127,7.194525,87.96611,-48.30058,7.322816,-2.237402,-1.736783,-8.638102,15.27124,-44.89129,-28.05855,22.38256,-21.98713,-11.65637,-15.42559
19980205,-6.014379,3.016449,93.47306,-52.27758,0.2963402,0.2875062,-7.297975,-12.80141,13.31857,-56.77268,-29.40684,19.89528,-29.12975,-9.069008,-16.12164
19980206,-11.77996,2.018347,91.17213,-48.50368,-1.051701,1.321906,6.024686,-20.4611,11.93034,-55.50785,-28.48829,14.02358,-28.18172,-11.51356,-15.5777
19980207,-16.12949,3.361428,81.9374,-39.9691,1.182664,0.2383414,15.50677,-21.51992,12.47474,-46.15565,-28.21452,8.186038,-22.34828,-9.890491,-16.94627
19980208,-15.52118,6.430191,78.21718,-35.18057,5.149145,-1.244225,19.70205,-19.78839,7.891327,-36.75773,-32.30115,3.960616,-16.33029,-15.12136,-16.31375
19980209,-16.81924,10.92387,80.16334,-41.17906,7.692392,-4.246843,22.51882,-19.35563,3.454297,-29.96588,-30.39809,-0.2618189,-15.76204,-18.49105,-12.42444
19980210,-20.04175,12.76038,79.46899,-41.42974,7.691959,-6.6997,24.34023,-19.00506,1.78719,-33.40309,-28.22574,0.4651878,-15.37263,-14.75736,-10.58947
19980211,-26.06717,15.5954,75.38686,-45.16837,7.04092,-9.247186,22.7698,-17.23811,0.008719311,-36.07595,-31.06187,8.013732,-17.65508,-11.12439,-12.04039
19980212,-34.86954,23.75025,73.91381,-48.2851,4.399902,-6.913797,17.30036,-8.889977,3.50055,-37.00419,-29.28077,2.708589,-15.43423,-3.148315,-9.850164
19980213,-46.73524,35.20319,75.24924,-49.60796,4.577776,-7.269583,16.97313,-1.25946,9.838948,-42.53867,-27.60221,0.3794166,-11.63737,0.4095185,-6.758117
19980214,-52.71582,39.2457,76.1059,-45.67133,6.588444,-7.110593,15.69362,-1.886883,10.4875,-49.1488,-28.06535,-2.450439,-13.36522,1.896554,-6.794855
19980215,-49.60279,37.99208,77.29535,-38.18273,0.6616831,-1.324802,5.453141,-1.066286,9.36679,-46.95984,-26.79918,-0.01978018,-20.23295,2.345384,-8.22663
19980216,-42.96976,31.81674,86.85254,-35.34345,-3.243913,-2.524335,-3.945779,0.8658521,11.64057,-44.73271,-25.21596,7.335724,-28.12772,2.119775,-9.190174
19980217,-42.45587,30.65078,90.62054,-44.38353,-2.501757,-4.43447,-0.5117871,-5.735662,15.77761,-47.4747,-27.2856,8.475482,-34.14445,1.643181,-4.088783
19980218,-43.97578,32.31473,90.16579,-58.88856,5.82909,-6.13448,6.271234,-11.81503,16.99173,-48.69147,-30.05933,11.26832,-30.44207,-0.1521875,3.735144
19980219,-39.76581,32.77922,90.97527,-61.24463,8.878241,-5.226612,5.144067,-12.2866,13.36953,-43.40442,-32.64072,12.55136,-24.59352,-0.8250549,3.237665
19980220,-46.0913,41.37951,95.28431,-70.04234,13.59325,-5.997009,3.721761,-17.02946,15.96253,-45.47443,-32.97989,7.673023,-17.81287,0.6649932,-0.3337457
19980221,-52.12246,48.69352,91.78348,-69.29774,15.4633,-3.676136,2.125966,-24.40576,17.05797,-47.83668,-29.1988,6.906207,-18.77767,3.626625,1.89533
19980222,-50.58778,46.22005,81.14658,-61.56115,15.41093,1.301585,2.069235,-26.39318,18.16725,-48.01204,-27.46614,1.140239,-20.72449,4.366417,-1.062027
19980223,-54.30013,39.85656,76.98648,-61.77685,11.96204,7.271707,7.565939,-26.74076,11.64065,-50.66199,-24.61523,-0.0007327214,-20.91819,3.655381,-9.846026
19980224,-56.7011,34.36011,70.82728,-59.75893,10.40791,14.04832,10.28455,-25.8837,13.29047,-49.52621,-23.64121,-1.082538,-13.78192,2.185262,-10.67146
19980225,-52.7732,29.5247,65.32036,-55.53872,12.79479,18.1329,8.909975,-28.39744,11.82509,-46.41751,-16.98104,-2.27238,-10.11482,2.493018,-8.353459
19980226,-45.59734,19.67647,65.4649,-53.21895,11.67028,20.5509,13.12931,-31.13424,12.0732,-42.39151,-21.06463,-4.150655,-8.506675,1.705635,-7.033216
19980227,-43.59903,16.1935,69.22247,-55.54092,15.18155,18.5414,13.1584,-35.76488,10.15501,-39.15401,-21.18254,-2.702215,-9.847354,2.957322,-7.331284
19980228,-38.82875,11.8682,69.25462,-57.04338,16.47854,15.21654,14.35291,-39.71941,9.663265,-43.14132,-18.17994,-3.431421,-15.09665,4.544928,-7.944718
19980301,-38.37062,0.4510478,61.23225,-53.45186,14.87212,18.49509,16.93573,-32.9282,12.38822,-40.55374,-16.3227,-5.149095,-17.63462,3.448361,-7.292201
19980302,-37.57523,-8.361553,57.75342,-56.27008,14.1741,20.72777,16.55175,-28.60336,14.50171,-33.40103,-16.99701,-8.60232,-23.47679,0.6979316,-10.55819
19980303,-34.97241,-11.71375,66.54453,-61.10288,17.72261,19.07695,15.12307,-27.89854,17.81982,-32.47853,-16.20698,-12.22954,-26.69488,1.742924,-12.20953
19980304,-25.6391,-14.47415,78.40694,-67.00217,23.54423,15.68114,11.97329,-32.12394,22.02616,-36.12147,-15.79009,-15.48608,-27.8376,3.037658,-13.96447
19980305,-17.23474,-13.61926,68.0051,-66.95921,18.71666,15.1337,11.30034,-32.20456,20.47818,-33.17743,-17.26021,-13.90851,-29.64746,0.8528652,-15.51332
19980306,-22.30516,-9.508668,62.49743,-68.66589,15.68797,13.99533,10.65602,-26.47391,17.35391,-32.02423,-14.3577,-9.877829,-26.1886,0.6848017,-12.57628
19980307,-25.69364,-3.917511,65.43834,-66.58136,19.61721,10.69584,13.04073,-21.41373,16.20155,-29.3117,-10.12484,-4.784945,-22.52406,1.892606,-9.312222
19980308,-29.64111,4.248371,70.52139,-72.65066,21.95091,9.638783,9.438147,-23.00888,15.64588,-26.34697,-12.92259,-3.568078,-26.81517,1.177891,-8.44651
19980309,-29.37674,13.02803,69.48575,-76.70788,22.59805,10.08577,2.000287,-26.71183,16.66078,-24.4116,-22.84162,-5.907775,-26.76856,-4.319406,-9.334305
19980310,-30.06913,17.73729,66.07072,-77.04568,28.39181,12.30957,-1.050431,-29.66302,21.52544,-21.18437,-30.55076,-11.2953,-22.05611,-6.957335,-11.2157
19980311,-37.41034,20.58275,57.42955,-74.61735,30.29375,15.00512,-2.538746,-32.08756,24.67971,-24.38456,-28.16191,-14.41667,-21.71984,-8.208753,-10.20823
19980312,-42.84638,20.14726,41.33268,-56.57886,26.97801,18.79523,4.958388,-39.11115,33.33762,-30.78557,-23.07337,-14.60357,-23.66015,-5.075735,-7.641734
19980313,-41.80102,17.29518,33.96479,-48.04898,26.12998,21.34075,14.67701,-36.87504,37.83223,-32.55405,-24.22798,-10.08139,-23.75641,1.758271,-5.47274
19980314,-39.18323,15.78877,34.567,-46.38853,26.87206,17.31634,22.73819,-32.43616,35.41348,-31.67588,-28.84613,-7.320742,-25.91902,3.858769,-3.899096
19980315,-38.22244,21.43987,41.21173,-53.02597,31.58505,10.55234,28.54344,-35.00051,27.43672,-34.12915,-32.64147,-10.55095,-26.9772,-1.314964,-4.688673
19980316,-38.8732,18.98885,45.16137,-58.67525,23.99018,12.38198,29.99306,-36.22218,17.14847,-41.37928,-30.67089,-12.26264,-28.00742,-5.378811,-6.178752
19980317,-30.07105,12.92446,44.38442,-53.5532,17.6768,14.13263,30.68964,-35.96735,10.72998,-45.06597,-24.41998,-11.89897,-25.12979,-2.469146,-3.890687
19980318,-14.95088,9.712088,38.46292,-48.73252,12.49084,9.370548,29.8108,-28.365,7.316575,-38.50145,-24.40851,-6.781229,-20.83464,1.587208,-1.759298
19980319,-0.1963468,10.27495,38.01196,-58.44781,11.09805,8.836349,27.46617,-24.68689,6.179832,-29.47211,-27.60808,-6.739882,-16.304,-1.881389,-2.611875
19980320,8.944934,12.42333,43.88118,-70.36085,20.13125,8.162118,31.20672,-25.7394,7.284241,-25.58724,-27.5233,-6.465407,-14.41372,0.5462303,-4.155232
19980321,9.049636,13.9347,48.29544,-77.82082,24.1706,8.875244,35.40215,-29.37508,8.248191,-24.57613,-21.01019,1.313119,-19.86812,2.04859,-3.551692
19980322,5.882947,8.106776,45.99844,-74.23895,24.54011,6.527213,37.0655,-33.52588,12.71597,-21.41405,-15.92933,6.331525,-19.01002,2.261586,-0.5405087
19980323,5.495096,2.175544,45.89698,-75.47339,22.88438,3.018653,37.45868,-38.93516,13.33449,-25.14054,-16.33217,2.941931,-19.61212,2.241292,2.41622
19980324,3.530021,-3.846334,51.57926,-78.44144,21.97025,-0.1115405,31.93233,-34.25007,10.70599,-24.11049,-18.076,5.554046,-25.71689,3.373534,0.7369837
19980325,3.247546,-10.29979,55.02288,-78.81509,18.39269,-1.971642,22.16707,-24.77074,9.144045,-16.99201,-18.07,13.63567,-27.77718,3.252684,-3.656446
19980326,6.08964,-10.6014,62.1011,-82.15466,15.5132,-2.941094,14.62137,-12.96038,6.549339,-10.81075,-17.45942,19.22662,-31.31984,5.708073,-2.372102
19980327,5.117881,-6.713161,71.25032,-86.22491,12.31689,-3.547804,18.0092,-5.777418,7.369394,-10.12913,-18.61324,13.49327,-30.29293,4.809989,-2.798347
19980328,8.908948,-5.49617,76.83244,-83.02435,8.982995,-0.2942764,9.070498,4.661952,3.784196,-7.580601,-12.6207,14.32748,-26.15598,2.710946,1.895083
19980329,2.628296,-8.442842,84.29691,-80.33023,0.2179178,13.74545,-0.656329,14.60777,5.314176,-4.171683,-14.09941,9.923869,-20.88006,-0.6720675,1.036692
19980330,-8.085851,-9.705144,92.64548,-82.4968,-3.526549,17.79554,-9.286488,18.04774,7.676132,-0.908713,-12.60643,12.93945,-24.4343,-1.155194,1.892672
19980331,-15.28329,-4.644893,98.8403,-83.49641,1.3157,13.97288,-10.5232,17.2507,6.576518,1.876366,-13.06841,18.31693,-24.93612,-0.1649113,0.8683729
19980401,-22.7125,-5.041976,102.9338,-77.72916,7.609115,12.29319,-7.407549,13.06699,4.329086,2.671447,-12.18389,19.45403,-28.20126,1.6217,-1.89552
19980402,-20.41755,-10.67107,103.8318,-66.44988,8.863264,14.29742,-7.0801,9.864363,3.411923,-2.120638,-12.09474,19.78629,-25.32518,0.6499143,-2.690438
19980403,-7.276038,-18.63556,97.35198,-57.59886,9.943336,11.20381,0.03137352,-1.394876,-0.09688322,-10.19611,-12.75527,19.28872,-25.40896,0.810755,-3.540361
19980404,1.223851,-19.14857,95.86415,-63.13132,3.65371,10.77742,0.5219132,2.865626,-2.156044,-10.14691,-13.42645,19.85625,-27.60685,4.81999,-1.129026
19980405,-7.913456,-28.62067,101.9359,-69.49055,-5.299026,16.78268,-6.485324,13.42672,-7.675039,-10.12351,-3.761726,25.20028,-29.30766,10.24895,2.004009
19980406,-17.20159,-39.69005,103.7473,-73.63675,-11.28685,21.98393,-16.39412,19.09904,-5.344756,-8.907641,-0.1739315,27.69621,-28.10745,16.29203,6.213675
19980407,-32.30451,-33.12411,114.0054,-59.81137,-13.9021,28.88787,-27.65748,18.51496,-0.4048963,-9.477645,-0.4342312,27.93178,-25.54027,13.59231,4.715321
19980408,-38.93732,-29.42263,116.3495,-48.1408,-15.98381,32.737,-26.77676,11.02295,3.822404,-13.33782,-1.605776,22.83312,-22.73712,9.714972,3.034059
19980409,-47.97775,-33.41784,113.8326,-41.31474,-17.675,32.92403,-19.49892,5.101995,6.159585,-10.65446,-1.724562,21.91028,-20.06803,13.42974,1.046506
19980410,-48.7679,-39.98388,109.603,-38.13356,-14.57069,25.78147,-14.31554,2.183587,8.995913,-12.24945,-2.983099,22.33216,-15.86025,9.687984,-5.104787
19980411,-54.33543,-41.81773,117.3817,-31.94374,-6.218322,24.71582,-4.327762,-3.791598,9.939852,-8.199723,-2.588624,22.24756,-15.55847,4.383029,-4.368043
19980412,-54.32401,-41.26185,120.3797,-36.03314,-2.727129,24.80653,-0.7687947,-13.64118,15.4441,-5.097138,-4.363266,14.4185,-14.2666,-1.807507,-4.361302
19980413,-49.65278,-44.02205,115.4833,-35.46685,-6.536665,30.17877,0.08547767,-16.21215,22.5342,-0.0752267,-3.109026,11.285,-11.18054,-2.307106,-4.797353
19980414,-52.96123,-45.51093,114.5208,-25.5369,-7.580282,37.9627,0.668934,-20.57903,25.69718,0.8929728,-4.501331,14.27717,-12.5473,-1.263742,-2.508221
19980415,-50.29839,-44.50382,109.3334,-11.77864,-4.304868,33.67372,1.528238,-23.43214,22.54526,-4.899251,-5.868915,17.24103,-12.31146,-1.223366,-4.744042
19980416,-50.11914,-51.7005,102.479,-4.458868,1.90398,32.08454,2.585026,-20.45785,22.90621,-7.280861,-12.06293,20.89871,-12.12755,0.474784,-5.047755
19980417,-48.40401,-60.08792,94.35522,1.610332,4.444097,32.52944,-0.6448315,-25.82696,24.35394,-11.66732,-7.672561,21.47349,-12.44462,1.51119,-10.94358
19980418,-48.93381,-67.5985,82.04546,8.13533,5.070775,28.05753,-1.755223,-25.33703,27.52038,-13.75996,-5.531076,26.02441,-10.25044,8.834049,-23.88574
19980419,-54.84803,-83.33272,71.69469,10.53478,9.062984,19.27323,-2.487759,-16.45417,28.17361,-19.76472,-8.161362,32.73277,-4.827393,9.70341,-14.30447
19980420,-61.86067,-92.80963,70.91469,2.639064,8.5327,8.580989,6.746029,-11.58048,25.67614,-19.49223,-9.919596,26.44605,-13.28354,12.29241,-13.72228
19980421,-76.70183,-96.6336,72.63417,-10.67419,-2.638656,9.582406,18.42906,-12.34028,28.28849,-24.86387,-16.12099,19.81562,-15.91407,17.81357,-14.1458
19980422,-88.48647,-94.06185,77.71427,-19.42475,-7.84806,14.17298,24.46775,-15.31167,28.79008,-25.12462,-13.69532,17.2189,-9.567497,15.56131,-21.54107
19980423,-98.33318,-85.54991,81.35744,-20.95857,-8.904716,19.65855,29.37732,-20.48473,26.84729,-19.98866,-19.49853,14.37906,-5.750709,7.874698,-21.7215
19980424,-95.88742,-70.81867,77.77444,-6.503371,11.17416,18.10575,14.50476,-28.40166,28.79046,-9.416892,-19.82466,20.28522,-10.57412,-0.7829603,-20.12405
19980425,-95.94449,-64.52094,80.17878,14.31794,8.34926,15.88385,4.424056,-27.96645,26.46356,-9.016286,-15.90948,26.88347,-11.23435,-8.884794,-21.68331
19980426,-93.29323,-52.52488,91.36308,13.39583,6.267519,13.14148,9.371987,-25.50811,21.25889,-7.341397,-13.09779,32.53793,-13.59654,-11.77316,-15.95105
19980427,-93.49545,-55.87219,97.36638,19.49619,8.77658,16.27622,12.09483,-26.47532,19.59882,-12.29218,-10.42472,35.46304,-7.435607,-3.868576,-16.3041
19980428,-74.57122,-55.47231,93.31967,14.54874,5.968062,25.2108,4.786607,-18.87403,26.82103,-17.64257,-9.915462,35.1216,-6.019717,2.573105,-13.20225
19980429,-68.30531,-57.4709,90.99344,4.877245,2.334142,24.86884,8.984234,-17.46917,29.52711,-12.41844,-8.898188,27.61672,-8.951045,-0.385462,-9.711083
19980430,-77.74717,-52.56651,104.0743,-9.33675,-5.782448,27.58278,18.63413,-13.7228,29.73619,-9.758516,-10.94059,17.93459,-0.9056677,3.931445,-13.51798
19980501,-75.37259,-48.81981,109.6296,-14.9634,-6.25548,27.48307,20.77867,-8.351313,37.22525,-7.974067,-2.087365,16.28296,-0.790069,6.231732,-14.20169
19980502,-73.39923,-41.83647,109.5118,-16.08202,-1.398976,32.67294,21.42105,-7.729967,42.20705,0.9414744,8.363125,11.42027,-0.815478,0.3515853,-15.74359
19980503,-76.04115,-41.62686,105.37,-7.291349,2.677418,33.19747,17.42302,-7.148497,35.72305,7.102171,12.63455,19.30582,0.9656023,-2.011676,-10.68679
19980504,-66.19999,-51.06809,113.7106,-5.830524,1.588436,34.03046,11.07154,-5.549915,22.56335,10.96264,7.852089,28.94123,-4.11273,-2.292244,-15.64727
19980505,-59.62975,-63.87255,118.2551,-0.9925109,-4.917133,37.18005,8.567587,-6.808305,18.3898,6.819714,14.57751,32.72225,-7.501284,2.307276,-16.94916
19980506,-61.55838,-67.02949,123.2604,-3.182954,-10.3681,30.81257,11.01696,-10.14737,23.23145,10.24574,24.36019,36.21795,-4.766957,-0.1674583,-20.12976
19980507,-63.42313,-64.74538,128.7329,-4.904534,-8.802801,21.82776,20.39316,-9.536684,26.71943,16.20946,24.29686,32.26905,-4.457866,-0.8640075,-18.84868
19980508,-58.3141,-62.54667,131.1566,3.167973,-6.273533,17.76842,25.72154,-5.421324,27.03928,32.24088,21.12026,29.91803,-2.562664,-0.1850299,-16.70548
19980509,-61.9929,-61.21172,130.0217,9.524032,-11.95071,20.71974,28.26667,13.50674,23.08211,47.3097,18.13842,28.65251,2.017632,0.845024,-16.17136
19980510,-78.7823,-52.56737,126.6983,3.642338,-9.882904,21.23959,23.45669,27.65361,25.51238,50.14523,16.4066,30.88297,6.450566,3.202548,-17.76073
19980511,-87.94052,-44.74354,122.8419,8.40846,-6.768978,16.74969,23.89785,34.15789,30.75613,53.18294,18.30877,32.21672,8.423902,5.431022,-14.42813
19980512,-86.84071,-45.34677,124.5117,8.956148,-8.787468,10.17686,29.98584,34.59325,31.97944,49.92582,22.75279,39.11691,3.236876,7.358524,-10.70605
19980513,-80.65404,-52.56111,132.4405,5.307684,-7.711511,9.190554,23.93319,34.27612,27.23168,45.09852,29.69999,45.03869,-6.002986,5.663794,-10.9337
19980514,-81.66158,-53.62088,133.6544,0.4115351,-3.156885,8.379538,22.3961,33.75132,25.11641,39.56512,33.23956,46.74355,-12.68505,1.302569,-12.80247
19980515,-82.18994,-50.8567,129.8293,0.6581456,6.575614,12.51638,27.18933,26.28941,21.67199,29.57019,37.14249,40.98199,-12.78067,0.8335803,-10.35314
19980516,-84.21519,-45.29168,117.4858,-8.173689,22.02217,14.70379,32.67908,20.1499,18.98142,22.43038,28.14824,27.57945,-17.39586,-2.127255,-10.76302
19980517,-83.91812,-48.80927,111.2298,-9.474695,21.08236,19.496,42.90893,19.62684,15.50984,12.21576,25.98412,24.26025,-16.66405,-6.747517,-7.860363
19980518,-82.24712,-51.01898,108.6111,-10.41836,17.29434,16.88637,39.91482,14.44336,16.6641,12.55114,26.61822,27.53609,-19.28958,-14.47904,1.231272
19980519,-94.31802,-53.69781,97.57823,-11.53748,16.63836,4.180824,39.35675,10.21481,20.65266,19.8071,27.03922,14.25457,-20.80088,-15.88808,5.980651
19980520,-100.7318,-45.09834,94.00917,-21.47837,11.82443,-1.741823,50.87965,-1.186753,20.31926,13.40625,18.91281,16.049,-21.36666,-8.983016,4.467063
19980521,-102.4109,-39.04597,94.66617,-25.61116,10.57609,-9.108452,62.33215,-6.414054,14.32565,14.4929,7.988571,13.19293,-21.5129,-7.969253,2.700603
19980522,-91.21479,-45.98309,98.67609,-27.44921,3.453469,-11.47497,64.06535,-11.64994,10.49548,21.3138,1.427486,13.96963,-19.12728,-5.767402,-1.494205
19980523,-79.97769,-52.25708,101.4597,-25.57833,-2.706696,-4.032604,59.25802,-5.635824,8.323499,29.04278,3.823717,9.208891,-14.78542,-8.15749,-1.629894
19980524,-73.30743,-55.49882,92.65965,-26.68896,3.17566,5.101768,60.24132,5.894137,11.04247,36.97412,4.799684,5.229778,-3.44642,-6.315552,-9.784531
19980525,-64.95363,-61.35028,86.7555,-14.18966,11.74904,7.578402,55.44364,7.957022,25.12494,43.4167,4.292953,4.121418,-6.856004,-0.9673108,-12.02307
19980526,-62.98882,-63.71739,80.12184,-1.973077,19.06035,6.010238,49.78514,-5.298229,22.48989,44.88968,4.1351,-1.218486,-5.682988,-5.412352,-12.54659
19980527,-62.08979,-56.91009,75.9566,-4.086089,23.25717,10.77775,54.11678,-14.63842,21.1109,51.52501,6.39833,-6.66364,-6.061422,-11.30369,-10.93136
19980528,-61.40077,-53.62688,73.72675,-3.352648,26.84444,16.81881,58.07428,-21.651,20.25079,52.67268,10.45087,-9.253572,-4.912663,-13.49542,-12.77382
19980529,-55.50606,-53.61567,70.16592,0.6682576,21.68822,15.1159,66.90305,-21.53618,12.85976,51.19676,11.08426,-6.987854,-8.984257,-12.08932,-10.12871
19980530,-51.34042,-57.17702,72.73578,4.610285,15.73929,5.653798,61.0192,-12.8663,13.73798,50.80249,5.135418,-8.464525,-9.18524,-11.71808,-6.270663
19980531,-42.31025,-55.05448,73.7998,2.301287,13.83639,-1.974035,57.78205,-16.79933,17.7525,42.68594,-2.524966,-9.415321,-9.953588,-6.872583,-9.202744
19980601,-29.8049,-50.81728,82.91899,3.945555,12.74179,-6.789818,49.29338,-26.72519,16.86419,27.80121,-10.87514,-12.5432,-9.266166,4.135327,-16.59081
19980602,-18.15929,-41.75145,88.75609,6.942966,13.66402,-9.948162,41.66881,-26.3341,9.445616,13.42812,-12.86156,-11.6213,-14.44241,13.5162,-20.53775
19980603,-19.97336,-30.96997,83.06287,11.68564,22.10561,-6.588976,43.44437,-19.70821,5.566268,8.569403,-6.350346,-8.956636,-16.19551,19.04436,-17.94848
19980604,-24.97031,-15.24927,79.5415,22.33445,37.45781,0.3421421,50.30671,-17.6991,5.419485,12.02767,-0.1711855,-0.1412747,-10.05114,20.55779,-14.22161
19980605,-14.72447,-16.96209,76.57551,33.09371,45.77773,8.153886,49.01152,-13.20456,8.665381,15.24545,6.644274,4.330146,-10.50025,17.02221,-9.380599
19980606,-8.434726,-24.55994,72.86102,32.3239,45.33128,11.60954,44.23001,-20.47638,16.16157,14.03544,7.480231,8.266765,-9.253619,15.99135,-9.141389
19980607,-10.93256,-19.66797,63.39994,24.56947,49.99432,11.53989,39.90082,-21.3623,15.2305,9.996001,5.110702,10.17367,-11.28241,17.58977,-9.310229
19980608,-15.48117,-10.90219,54.64795,19.96194,53.22195,15.3886,38.81968,-22.98609,13.11015,3.494003,-2.557812,8.533611,-15.6611,13.29396,-4.481188
19980609,-21.18221,-10.41818,46.03078,20.99361,46.99279,24.79692,34.10579,-24.58967,13.08496,-0.1362902,-4.539186,4.886694,-12.51018,9.105353,-1.037705
19980610,-27.81107,-12.25856,42.44136,18.49162,42.08711,26.18732,37.26109,-33.13686,15.06961,1.24133,-7.359372,0.4076543,-14.4983,8.972341,1.464335
19980611,-33.57286,-8.316066,38.5895,13.17852,40.21608,26.52432,36.35007,-36.76245,6.231996,7.509073,-5.082166,2.524123,-15.68193,9.313156,-2.303669
19980612,-43.34475,-1.284181,35.89629,12.25833,42.80798,23.9745,33.87868,-32.47096,5.061145,12.5444,-1.234888,4.203548,-11.52839,15.46744,3.042311
19980613,-40.46971,-2.401842,35.61129,10.96806,52.62895,29.02397,29.21489,-28.07128,5.373168,11.60509,-0.3259434,6.725715,-8.79003,17.70452,4.184493
